seq,title,startDate,endDate,place,realmName,area,thumbnail,gpsX,gpsY
225935,2022 전통창작음악집단 4인놀이 콘서트 “Born Von 本 : 근본으로부터 태어나다”,20221112,20221112,용인문화예술원(마루홀),국악,,http://www.culture.go.kr/upload/rdf/22/10/show_202210069533811434.jpg,127.17921130572333,37.24061109275685
217757,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(천안)",20221113,20221113,천안예술의전당,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_20220809914123736.jpg,127.2254122710195,36.75606837695557
217760,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(울산)",20221115,20221115,울산북구문화예술회관,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022080913143013928.jpg,129.36140965663796,35.58135467860889
218286,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(서울 마포)",20221116,20221116,마포아트센터 아트홀맥,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022081113472376014.jpg,126.94553370030141,37.54990185343695
218670,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(부산)",20221117,20221117,영화의 전당 하늘연극장,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022081613252931888.jpg,129.12698202477836,35.171037154645404
225943,프랑수아 프레데리크 기의 베토벤 &#39;황제’,20221117,20221118,롯데콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/10/show_202210061605435745.jpg,127.10444609228385,37.51374709658873
219350,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(성남)",20221119,20221119,성남아트센터 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022081916174153461.jpg,127.13208262067572,37.40337701163565
225180,이지원 바이올린 독주회,20221119,20221119,푸르지오 아트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209301039987407.jpg,126.99731740832708,37.566132335368636
222279,지브리 페스티벌,20221120,20221120,예술의전당 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022090716444054415.jpg,127.01190500393974,37.47900030246137
224530,피아니스트 김진석 베토벤 시리즈 5,20221120,20221120,예술의전당 IBK챔버홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092616462242228.jpg,127.01224985279421,37.47913541861038
224471,"첼리스트 문지형, 2022 세실콘서트",20221123,20221123,세실아트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092523401998128.jpg,127.03183536674211,37.528132950782385
216839,M 소나타 시리즈 〈문지영 피아노 리사이틀〉,20221124,20221124,마포아트센터 아트홀맥,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_20220802136311503.jpg,126.94553370030141,37.54990185343695
225821,2022 방방곡곡 문화공감 [크로키키 브라더스],20221126,20221126,평촌아트홀,기타,,http://www.culture.go.kr/upload/rdf/22/10/show_202210051742348403.jpg,126.96397633235504,37.37998717349257
222280,어벤져스 히어로즈 VS 빌런즈 영화음악 콘서트,20221126,20221126,예술의전당 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022090716463385070.jpg,127.01190500393974,37.47900030246137
225724,2022 서울시향 실내악 시리즈 VII: 슬라브,20221126,20221126,세종문화회관 체임버홀,음악,,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510384103599.jpg,126.9757755378869,37.57201338146141
222237,[파가니니 탄생 240주년] 리스트와 쇼팽이 추억하는 파가니니,20221127,20221127,예술의전당 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022090716483493742.jpg,127.01190500393974,37.47900030246137
224942,이현진 피아노 독주회,20221127,20221127,예술의전당 인춘아트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209281744188442.jpg,127.01421162103271,37.48023893523679
217644,에릭 루 피아노 리사이틀,20221206,20221206,예술의전당 IBK챔버홀,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_20220808933818428.jpg,127.01224985279421,37.47913541861038
222996,케이트 리우 피아노 리사이틀,20221210,20221210,예술의전당 IBK챔버홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209151053685799.jpg,127.01224985279421,37.47913541861038
224943,오마주 투 쇼팽,20221211,20221211,예술의전당 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092817453699030.jpg,127.01190500393974,37.47900030246137
222657,"2022 카즈미 타테이시 트리오 내한 공연-크리스마스, 재즈를 만나다-",20221213,20221213,세종문화회관 M씨어터,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209131745645951.jpg,126.97569069325554,37.57184667992708
