seq,title,startDate,endDate,place,realmName,area,thumbnail,gpsX,gpsY
170893,국립중앙도서관 「실감서재」,2021-03-23,2022-12-31,실감서재,미술,서울,http://www.culture.go.kr/upload/rdf/21/09/rdf_2021092715383338725.jpg,127.0032229,37.49742197
173550,CONTACT_온라인 마술 공연,2020-08-04,2022-12-31,라온플레이,기타,서울,http://www.culture.go.kr/upload/rdf/21/11/rdf_2021111915314538261.JPG,127.0324846,37.4859297
173551,온라인 매직스쿨,2021-01-04,2022-12-31,용용아저씨,기타,경기,http://www.culture.go.kr/upload/rdf/21/11/rdf_2021111915342114116.JPG,126.8828241,37.43723946
185859,S프로젝트_Connected Tunnel,2021-12-21,2022-12-31,소마미술관 2관,미술,서울,http://www.culture.go.kr/upload/rdf/22/05/show_2022053019251874498.JPG,127.1181845,37.51686487
201764,2022 1-2월 토요국악동화,2022-02-05,2022-12-24,국립국악원 (풍류사랑방),기타,서울,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022011221171549159.jpg,127.0095956,37.47747105
202006,오르간 오딧세이 (2~12월),2022-02-16,2022-12-21,롯데콘서트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022011721173365566.jpg,127.1044461,37.5137471
202343,라움 마티네 콘서트,2022-02-22,2022-12-27,소셜베뉴 라움,음악,서울,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022012321171402610.gif,127.0396649,37.50834455
202388,다담,2022-02-23,2022-11-30,국립국악원 우면당,국악,서울,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022012421171544930.jpg,127.0095307,37.47832026
203222,[대전시립연정국악단] 상설공연 &#39;토요국악&#39;,2022-03-12,2022-11-26,대전시립연정국악원,국악,대전,http://www.culture.go.kr/upload/rdf/22/02/show_202202041441970613.jpg,127.389186,36.36637194
203301,연극 옥탑방 고양이,2022-02-01,2022-12-31,대학로 틴틴홀,연극,서울,http://www.culture.go.kr/upload/rdf/22/02/show_20220211950037253.jpg,127.003569,37.58160915
203648,"대전시립연정국악단, 토요국악",2022-03-12,2022-11-26,대전시립연정국악원,국악,대전,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021021172439381.gif,127.389186,36.36637194
203781,뮤지컬 환타,2022-01-14,2022-12-31,하마씨어터,기타,서울,http://www.culture.go.kr/upload/rdf/22/02/show_2022021410274348977.jpg,127.0027715,37.58226014
203929,요한복음,2022-03-12,2022-11-30,광야아트센터,기타,서울,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021421171294370.PNG,127.0396392,37.52388687
204025,늘근도둑이야기,2022-03-05,2022-12-31,아트포레스트 아트홀,연극,서울,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021610535279794.gif,127.0028258,37.58247998
204681,"훈민정음, 천년의 문자 계획",2022-01-21,2022-12-31,국립한글박물관,미술,서울,http://www.culture.go.kr/upload/rdf/22/02/show_2022022813252555773.jpg,126.9804863,37.5210688
205167,판소리 다섯마당: 오색유파전 [대전],2022-03-31,2022-11-24,대전시립연정국악원,국악,대전,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022030721171571878.gif,127.389186,36.36637194
205396,토요마임극장,2022-03-05,2022-12-03,스튜디오QDA,연극,서울,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022031121172335312.jpg,126.8965037,37.51397318
205410,2022 라움 마티네 콘서트,2022-03-29,2022-12-27,소셜베뉴 라움,음악,서울,http://www.culture.go.kr/upload/rdf/22/03/show_2022031510475132933.jpg,127.0396649,37.50834455
205539,K-브런치콘서트: 우.아.한 [대전],2022-03-30,2022-11-30,대전시립연정국악원,국악,대전,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022031521172117658.gif,127.389186,36.36637194
206833,2022 다담,2022-02-23,2022-11-30,국립국악원 우면당,국악,서울,http://www.culture.go.kr/upload/rdf/22/03/show_2022032913414373255.jpg,127.0095307,37.47832026
206914,인피니티 플라잉 [경주],2022-04-08,2022-12-25,경주세계문화엑스포 문화센터 공연장,기타,경북,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022032921172465668.jpg,129.288221,35.83222411
208012,안산시립예술단과 함께하는 수수콘(수요일 수려한 콘서트),2022-05-04,2022-11-16,소극장 보노마루,기타,경기,http://www.culture.go.kr/upload/rdf/22/04/rdf_2022041321171134968.gif,126.8673122,37.30127634
209437,FUTURE FOOD · 혀가 느끼는 고민 展,2022-05-18,2022-12-31,셀린박갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/04/show_2022042914264341038.jpg,,
210067,울진 국립해양과학관X홀라이트,2022-01-01,2022-12-31,국립해양과학관,기타,경북,http://www.culture.go.kr/upload/rdf/22/05/show_2022050918491851389.jpg,129.4101235,37.07274854
210595,오백에삼십,2022-01-01,2022-12-31,세우아트센터,연극,서울,http://www.culture.go.kr/upload/rdf/22/05/show_2022051817473674684.jpg,127.0039908,37.58194926
210742,부산일러스트레이션페어vol.3,2022-08-29,2022-10-02,부산 벡스코(BEXCO),기타,부산,http://www.culture.go.kr/upload/rdf/22/05/show_202205191184387307.png,129.1362577,35.16922927
211664,700년의 시간여행-신안 도자기를 찾아서,2022-01-01,2022-12-31,국립광주박물관,미술,광주,http://www.culture.go.kr/upload/rdf/22/06/show_202206022172287898.jpg,126.8830833,35.18907896
212963,판소리댄스컬 ‘몽연-서동의 꽃’ - 전주,2022-06-03,2022-11-25,전북예술회관,기타,전북,http://www.culture.go.kr/upload/rdf/22/06/show_2022062115463098784.png,127.147109,35.81681568
213342,국립한글박물관 2022년 하반기 공연 일정,2022-07-01,2022-12-31,국립한글박물관,기타,서울,http://www.culture.go.kr/upload/rdf/22/07/show_202207219192642648.PNG,126.9804863,37.5210688
213434,송암미술관 2022년 체험특별전 &#39; 문자 + 더하기 그림&#39;,2022-06-28,2022-11-27,송암미술관,미술,인천,http://www.culture.go.kr/upload/rdf/22/06/show_2022062812391583009.jpg,126.6422574,37.43441354
213754,[현대어린이책미술관] 네모난 오아시스,2022-07-14,2022-11-20,현대어린이책미술관,미술,경기,http://www.culture.go.kr/upload/rdf/22/06/show_2022063010314763218.jpg,127.1120814,37.39278814
214844,서울시립 남서울미술관 제12회 서울미디어시티비엔날레 사전프로그램 《정거장》,2022-07-21,2022-10-03,서울시립미술관 남서울생활미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/07/show_2022071217132075473.png,,
215048,요리조리 MOKA Garden,2022-07-14,2022-10-30,MOKA가든,미술,경기,http://www.culture.go.kr/upload/rdf/22/07/show_2022071411402126915.png,127.1524213,37.61625523
215092,도전! 어린이 건축가,2022-01-01,2022-12-31,경기도어린이박물관,미술,경기,http://www.culture.go.kr/upload/rdf/22/07/show_2022071418485865199.PNG,127.1096574,37.26739834
215093,원더풀랜드,2021-08-17,2022-12-31,고양 어린이박물관,미술,경기,http://www.culture.go.kr/upload/rdf/22/07/show_2022071418215968828.jpg,126.8309441,37.62947707
215283,서울시립미술관 《춤추는 낱말》,2022-09-01,2022-11-20,서울시립미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/07/show_2022071515502389049.jpg,126.9737634,37.56413825
215590,프랑스 일러스트 원화전 클로에 페라르노의 오케스트라를 찾아라,2022-07-12,2022-10-10,북서울 꿈의숲아트센터,미술,서울,http://www.culture.go.kr/upload/rdf/22/07/show_2022072010193392447.jpg,127.0385356,37.62148751
215677,숨숨정원,2022-09-17,2022-10-07,동래문화회관 전시실,기타,부산,http://www.culture.go.kr/upload/rdf/22/07/show_2022072110543360794.jpg,129.0905352,35.21194889
215761,컬쳐 팔레트 시즌2,2022-07-30,2022-11-26,동래문화회관대극장,음악,부산,http://www.culture.go.kr/upload/rdf/22/07/show_202207211140978373.jpg,129.090601,35.21194775
216617,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(창원)",2022-10-28,2022-10-28,성산아트홀,음악,경남,http://www.culture.go.kr/upload/rdf/22/07/show_2022072916135483030.jpg,128.6836738,35.23006724
216618,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(서울 광진)",2022-10-30,2022-10-30,나루아트센터,음악,서울,http://www.culture.go.kr/upload/rdf/22/07/show_202207291616525277.jpg,127.070431,37.53779975
216619,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(서울 강남)",2022-11-04,2022-11-04,광림아트센터 장천홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/07/show_2022072916175745536.jpg,127.0252949,37.52396289
216778,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(인천)",2022-11-06,2022-11-06,인천문화예술회관,음악,인천,http://www.culture.go.kr/upload/rdf/22/08/show_2022080114195023389.jpg,126.7001311,37.44784644
216838,M 소나타 시리즈 〈김도현 피아노 리사이틀〉,2022-10-30,2022-10-30,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_20220802134490953.jpg,126.9455337,37.54990185
216839,M 소나타 시리즈 〈문지영 피아노 리사이틀〉,2022-11-24,2022-11-24,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_20220802136311503.jpg,126.9455337,37.54990185
216925,M 소나타 시리즈 〈백건우 피아노 리사이틀〉,2022-10-01,2022-10-01,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022080211484802452.jpg,126.9455337,37.54990185
216943,마포아트센터 JAZZ REBOOT -VOCALIST - 김주환 밴드,2022-10-28,2022-10-28,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022080213293347601.jpg,126.9455337,37.54990185
216946,마포아트센터 JAZZ REBOOT -VOCALIST - 김민희 & Her Trio,2022-10-29,2022-10-29,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022080213311955381.jpg,126.9455337,37.54990185
216953,마포아트센터 JAZZ REBOOT -VOCALIST - 이부영 콰르텟,2022-10-29,2022-10-29,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022080213354336403.jpg,126.9455337,37.54990185
217044,2시간탈출졸탄쇼,2022-07-01,2022-12-22,졸탄극장,연극,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022080311354213481.jpg,127.0046302,37.57789026
217061,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(대구)",2022-11-10,2022-11-10,아양아트센터,음악,대구,http://www.culture.go.kr/upload/rdf/22/08/show_2022080311472968587.jpg,128.6518864,35.879606
217219,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(광주)",2022-11-11,2022-11-11,518기념문화센터,음악,광주,http://www.culture.go.kr/upload/rdf/22/08/show_2022080413434758284.jpg,126.8574776,35.15836936
217601,2022 Sea&Museum  바다와 미술관,2022-08-09,2022-10-30,이강하 미술관,미술,광주,http://www.culture.go.kr/upload/rdf/22/08/show_2022080616374174423.jpg,126.9156205,35.13688578
217644,에릭 루 피아노 리사이틀,2022-12-06,2022-12-06,예술의전당 IBK챔버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_20220808933818428.jpg,127.0122499,37.47913542
217757,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(천안)",2022-11-13,2022-11-13,천안예술의전당,음악,충북,http://www.culture.go.kr/upload/rdf/22/08/show_20220809914123736.jpg,127.2254123,36.75606838
217760,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(울산)",2022-11-15,2022-11-15,울산북구문화예술회관,음악,울산,http://www.culture.go.kr/upload/rdf/22/08/show_2022080913143013928.jpg,129.3614097,35.58135468
218024,The 경주 : 경주연대기,2022-05-31,2023-12-31,경주예술의전당 알천미술관,미술,경북,http://www.culture.go.kr/upload/rdf/22/08/show_202208101505351760.jpg,129.2061687,35.86264432
218026,뮤직드라마 당신만이,2022-05-27,2022-12-31,JTN 아트홀,기타,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208101695063067.jpg,127.0039282,37.5766379
218286,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(서울 마포)",2022-11-16,2022-11-16,마포아트센터 아트홀맥,음악,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022081113472376014.jpg,126.9455337,37.54990185
218670,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(부산)",2022-11-17,2022-11-17,영화의 전당 하늘연극장,음악,부산,http://www.culture.go.kr/upload/rdf/22/08/show_2022081613252931888.jpg,129.126982,35.17103715
219015,홍수연 개인전 《Drawn Elephant : 추상 抽象》,2022-08-30,2022-10-29,코리아나미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208172011184121.jpg,127.0327641,37.52412324
219144,인어; 바다를 부른 여인,2022-10-05,2022-11-02,CGV 아르코 라이브,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_202208181604956805.jpg,,
219350,"2022 카즈미 타테이시 트리오 내한 공연-지브리, 재즈를 만나다(성남)",2022-11-19,2022-11-19,성남아트센터 콘서트홀,음악,경기,http://www.culture.go.kr/upload/rdf/22/08/show_2022081916174153461.jpg,127.1320826,37.40337701
219525,2019년 한류문화대상 연극 〈뷰티풀라이프〉 - 제주,2022-09-30,2022-10-02,설문대여성문화센터,연극,제주,http://www.culture.go.kr/upload/rdf/22/08/show_2022082211442777076.jpg,126.5003727,33.48439696
219781,[집밖] 이우환공간 상설전,2022-01-01,2022-12-31,이우환 공간,미술,부산,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315161227864.png,129.1367509,35.16585028
219783,[집밖] 각진원형:김용관,2022-08-23,2023-02-26,부산시립미술관,미술,부산,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315251328388.jpg,129.137009,35.16669731
219791,[집밖] 나는미술관에OO하러간다,2022-04-22,2022-10-16,부산시립미술관,미술,부산,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315333084368.png,129.137009,35.16669731
219796,[집밖] BMA부산미술소장품기획,2022-07-15,2022-10-16,부산시립미술관,미술,부산,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315372790462.jpg,129.137009,35.16669731
219821,[집밖] 영원의 시작:ZERO,2022-09-07,2022-10-02,예술의전당(한가람디자인미술관),미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082317511122084.jpg,127.0142139,37.48024074
219901,지구의 시간,2022-07-01,2022-11-06,국립아시아문화전당,미술,광주,http://www.culture.go.kr/upload/rdf/22/08/show_2022082410262020295.jpg,126.9200572,35.14704939
220042,RABBIT: 잊혀진 암호명,2022-10-06,2022-10-16,예술나무씨어터,기타,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208251182568305.jpg,126.8841311,37.5001065
220056,MEDIA FOREST,2020-11-20,2022-12-31,여수엑스포컨벤션센터 엑스포홀,미술,전남,http://www.culture.go.kr/upload/rdf/22/08/show_202208251352118543.jpg,127.7465005,34.75218956
220279,[집밖] 2022 ACCxGB 지역-아시아 전시 &lt;쓰고도 달콤한&gt;,2022-08-25,2022-11-27,국립아시아문화전당 문화창조원,미술,광주,http://www.culture.go.kr/upload/rdf/22/08/show_2022082613333026397.jpg,126.9200234,35.14801833
220294,"[집밖] 영원한 삶의 집, 아스타나 고분",2022-07-16,2023-07-15,국립중앙박물관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208261412263685.jpg,126.9802369,37.52406306
220305,[집밖] 100년 전 미륵사 터와 석탑,2022-04-13,2022-10-03,국립익산박물관,미술,전북,http://www.culture.go.kr/upload/rdf/22/08/show_2022082615425772772.jpg,127.0287214,36.01156703
220309,"[집밖] 한 여름밤, 신들의 꿈",2022-08-17,2022-10-11,국립민속박물관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082615543495848.jpg,126.9789768,37.58002384
220313,[집밖] 어린이박물관 상설전시 &lt;우리 이제 만나요&gt;,2022-04-28,2023-03-12,국립민속박물관 어린이박물관,기타,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208261693515800.jpg,126.9786819,37.58192488
220319,오리지널 가족뮤지컬 〈넌특별하단다〉 - 제주,2022-10-08,2022-10-09,제주대학교 한라아트홀,기타,제주,http://www.culture.go.kr/upload/rdf/22/08/show_2022082616412643214.jpg,126.4747873,33.47615115
220322,[집밖] 국립중앙박물관 2022년 괘불전 &#39;빛의 향연 - 예산 수덕사 괘불&#39;,2022-04-13,2022-10-16,국립중앙박물관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082614321177354.jpg,126.9802369,37.52406306
220323,[집밖] 일본 불교조각의 세계,2022-04-05,2023-10-09,국립중앙박물관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208261436055929.jpg,126.9802369,37.52406306
220347,[집밖] MMCA 이건희컬렉션 특별전 이중섭,2022-08-12,2023-04-23,국립현대미술관 서울관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208261646292689.jpg,126.9801036,37.57862749
220350,[집밖] MMCA 현대차 시리즈 2022: 최우람 - 작은 방주,2022-09-09,2023-02-26,국립현대미술관 서울관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082616551980660.jpg,126.9801036,37.57862749
220354,[집밖] MMCA 과천프로젝트 2022 : 옥상정원 시간의 정원,2022-06-29,2023-06-25,국립현대미술관 과천관,기타,경기,http://www.culture.go.kr/upload/rdf/22/08/show_202208261793773188.jpg,127.020072,37.43135814
220359,[집밖] 문신(文信) : 우주를 향하여,2022-09-01,2023-01-29,국립현대미술관 덕수궁관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208261727146608.jpg,126.9737288,37.56596726
220365,[집밖] MMCA 청주프로젝트 2022 : 도시공명,2022-08-24,2022-11-27,국립현대미술관 청주관,미술,충북,http://www.culture.go.kr/upload/rdf/22/08/show_2022082617355939053.jpg,127.4899174,36.65544975
220367,[집밖] 전시배달부,2022-08-24,2023-01-29,국립현대미술관 청주관,미술,충북,http://www.culture.go.kr/upload/rdf/22/08/show_202208261740416439.jpg,127.4899174,36.65544975
220439,2022 전시공간 활성화 지원 사업 &lt;기다리는 방 : GREEN ROOM - 마음휴가 v.2022&gt;,2022-09-01,2022-10-10,평촌아트홀,미술,경기,http://www.culture.go.kr/upload/rdf/22/08/show_20220827142727845.jpg,126.9639763,37.37998717
220488,[집밖] 제12회 서울미디어시티비엔날레 사전프로그램 &lt;정거장&gt;,2022-07-21,2023-01-29,서울시립미술관 남서울미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910262113333.jpg,126.9794921,37.47598525
220490,[집밖] 풀멍돌멍 첫번째 이야기- 이달의 소장품,2022-07-29,2022-10-10,전곡선사박물관,미술,경기,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910353980528.jpg,127.0640752,38.0115865
220493,가인 : 정의의 변호사,2022-10-08,2022-10-09,창동극장,기타,서울,http://www.culture.go.kr/upload/rdf/22/08/show_2022082913443322147.jpeg,127.0516064,37.6528323
220506,[집밖] 서도호와 아이들: 아트랜드,2022-07-26,2023-03-12,서울시립 북서울미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208299375092385.jpg,127.0668034,37.64089114
220513,[집밖] 2022 신진미술인 전시지원 프로그램,2022-07-06,2022-11-20,SeMA 벙커,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208291021555519.jpg,126.9239894,37.52532869
220516,[집밖] 춤추는 낱말,2022-09-01,2022-11-20,서울시립미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208291092186294.jpg,126.9737634,37.56413825
220519,"[집밖] 영원한 나르시시스트, 천경자-상시",2022-08-29,2023-12-31,서울시립미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208291017479291.jpg,126.9737634,37.56413825
220521,[집밖] 호모 사피엔스 : 진화∞ 관계＆ 미래？,2022-07-29,2022-10-10,전곡선사박물관,미술,경기,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910503388501.jpg,127.0640752,38.0115865
220531,경상필하모닉오케스트라 전국순회음악회 &lt;황혼에서의 판타지아&gt;,2022-11-11,2022-11-22,김해문화의전당,음악,경남,http://www.culture.go.kr/upload/rdf/22/08/show_2022082911553732725.jpg,128.8694032,35.2437287
220537,우리집,2022-10-19,2022-10-23,후암스테이지,연극,서울,http://www.culture.go.kr/upload/rdf/22/08/show_202208291323870365.jpg,127.0004181,37.5820588
220539,[집밖] 다다익선 : 즐거운 협연,2022-09-14,2023-02-26,국립현대미술관 과천관,미술,경기,http://www.culture.go.kr/upload/rdf/22/08/show_202208301665782043.PNG,127.020072,37.43135814
